scaled_shares,prev_max_mag,new_max_mag,slashed_amount,theoretical_result,error,relative_error_percent,magnitude_ratio,slash_percentage,slash_range
6.556923984852425e+30,87061121.0,0.0,5.708531524330392e+20,5.7085315243303915e+20,59931.575,1.0498597536785951e-14,0.0,100.0,90-100%
4829.0,2948.0,2053.0,0.0,4.321955e-12,4.321955e-12,100.0,0.69640434192673,30.359565807326998,25-50%
1.0655734659855783e+36,3.14049225756881e+17,42695082264.0,3.346424764851003e+35,3.346424764851003e+35,5.178942336683097e+19,1.5476045931406698e-14,1.3595028665045045e-07,99.99998640497134,90-100%
6.707635821286816e+34,104941481555244.0,543079.0,7.039092371760881e+30,7.039092371760881e+30,865804501166400.0,1.2299945155426515e-14,5.175065112017775e-09,99.99999948249348,90-100%
703.0,2233625730.0,4129.0,0.0,1.570235985503e-06,1.570235985503e-06,100.0,1.8485639489835211e-06,99.9998151436051,90-100%
2717.0,2439649221.0,1064470260.0,0.0,3.736361237037e-06,3.736361237037e-06,100.0,0.43632102961247804,56.36789703875219,50-75%
4.924969661008156e+17,105643762715504.0,3.0,52029232624858.0,52029232624858.7,0.7029943868626156,1.3511527104990139e-12,2.8397322500514533e-14,99.99999999999716,90-100%
5241.0,400.0,313.0,0.0,4.55967e-13,4.55967e-13,100.0,0.7825,21.75,10-25%
451649987.0,4188803532754421.0,3005245408081919.0,534554.0,534554.0116220799,0.011622079907557474,2.1741638178508474e-06,0.7174472100642465,28.25527899357535,25-50%
5960.0,2730.0,407.0,0.0,1.384508e-11,1.384508e-11,100.0,0.14908424908424908,85.0915750915751,75-90%
160.0,1789.0,781.0,0.0,1.6128e-13,1.6128e-13,100.0,0.43655673560648406,56.34432643935159,50-75%
6.151657412705562e+36,3258825571.0,2.0,2.004717846825327e+28,2.004717846825327e+28,914114778000.0,4.559817629436446e-15,6.137180270701883e-10,99.99999993862819,90-100%
9.231947676344337e+36,26549243440075.0,204250.0,2.451012243996752e+32,2.4510122439967522e+32,1.5460794273025e+16,6.307922088473046e-15,7.69325123938157e-09,99.99999923067487,90-100%
4533.0,28142141643097.0,3920.0,0.0,0.12756832805038934,0.12756832805038934,100.0,1.39292881462756e-10,99.9999999860707,90-100%
843.0,270293636.0,0.0,0.0,2.27857535148e-07,2.27857535148e-07,100.0,0.0,100.0,90-100%
2555.0,577346971.0,32.0,0.0,1.475121429145e-06,1.475121429145e-06,100.0,5.5425942470216925e-08,99.99999445740575,90-100%
8378621210328.0,1412045555183.0,511557270772.0,7544850.0,7544850.239417877,0.2394178771145968,3.1732621525575714e-06,0.362280996455318,63.771900354468194,50-75%
2.192440256801521e+24,91074.0,25.0,199619492941.0,199619492941.5217,0.521685529,2.61339973021987e-10,0.0002745020532753585,99.97254979467246,90-100%
6080.0,1281615201.0,272.0,0.0,7.79221876832e-06,7.79221876832e-06,100.0,2.1223218934026985e-07,99.99997877678106,90-100%
1.4332662863138833e+38,672868105842.0,19609845.0,9.643710651095021e+31,9.64371065109502e+31,1.365344248499e+16,1.4157872398877589e-14,2.9143668468965445e-05,99.9970856331531,90-100%
1200279848513.0,166351705.0,12.0,199.0,199.66858487392108,0.6685848739210825,0.33484730426834763,7.213632105544094e-08,99.9999927863679,90-100%
9.7210529401562e+26,219007016644.0,250098.0,2.128976371846096e+20,2.1289763718460958e+20,19782.55148,9.292048395467156e-15,1.141963412097152e-06,99.9998858036588,90-100%
4120.0,4900.0,2463.0,0.0,1.004044e-11,1.004044e-11,100.0,0.5026530612244898,49.734693877551024,25-50%
1264337526.0,3067.0,15.0,0.0,3.858758129352e-06,3.858758129352e-06,100.0,0.00489077274209325,99.51092272579068,90-100%
6196.0,3718.0,1791.0,0.0,1.1939692e-11,1.1939692e-11,100.0,0.48171059709521247,51.828940290478755,50-75%
1.5814787108752595e+17,74.0,0.0,11.0,11.70294246047692,0.7029424604769203,6.006544617739443,0.0,100.0,90-100%
1.0000000000000001e+18,358.0,194.0,163.0,164.00000000000003,1.0000000000000164,0.6097560975609856,0.5418994413407822,45.81005586592179,25-50%
